urls;actions;numerosity
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=353&GameID=0022400952&Season=2024-25&flag=1&title=Westbrook%20P.FOUL%20(P1.T1)%20(M.Ervin);[{'player': '4', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=555&GameID=0022400397&Season=2024-25&flag=1&title=Boucher%20STEAL%20(2%20STL);[{'player': '1', 'action': 'Turnover', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}, {'player': '25', 'action': 'Steal', 'result': None, 'assisted': None, 'other_player': None, 'color': 'red'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=79&GameID=0022400394&Season=2024-25&flag=1&title=K.%20Martin%20STEAL%20(1%20STL);[{'player': '5', 'action': 'Turnover', 'result': None, 'assisted': None, 'other_player': None, 'color': 'black'}, {'player': '1', 'action': 'Steal', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=103&GameID=0022400926&Season=2024-25&flag=1&title=Cunningham%20Traveling%20Turnover%20(P1.T2);[{'player': '2', 'action': 'Turnover', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=633&GameID=0022400384&Season=2024-25&flag=1&title=Jones%20P.FOUL%20(P6.PN)%20(J.Orr);[{'player': '2', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'red'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=256&GameID=0022401223&Season=2024-25&flag=1&title=Dosunmu%20P.FOUL%20(P1.T3)%20(J.Schroeder);[{'player': '11', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'black'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=555&GameID=0022400402&Season=2024-25&flag=1&title=Watson%20Offensive%20Foul%20Turnover%20(P2.T11);[{'player': '8', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}, {'player': '8', 'action': 'Turnover', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=393&GameID=0022401226&Season=2024-25&flag=1&title=Collins%20REBOUND%20(Off:0%20Def:2);[{'player': '20', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=530&GameID=0022400917&Season=2024-25&flag=1&title=Porter%20Jr.%20S.FOUL%20(P3.T2)%20(M.Boland);[{'player': '3', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=9&GameID=0022400402&Season=2024-25&flag=1&title=Nurkic%20STEAL%20(1%20STL);[{'player': '15', 'action': 'Turnover', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}, {'player': '20', 'action': 'Steal', 'result': None, 'assisted': None, 'other_player': None, 'color': 'purple'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=661&GameID=0022400861&Season=2024-25&flag=1&title=K.%20Johnson%20S.FOUL%20(P2.PN)%20(M.Myers);[{'player': '45', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=229&GameID=0022401222&Season=2024-25&flag=1&title=Oubre%20Jr.%20Offensive%20Foul%20Turnover%20(P1.T7);[{'player': '1', 'action': 'Turnover', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}, {'player': '0', 'action': 'Steal', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}, {'player': '9', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}, {'player': '9', 'action': 'Turnover', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}];4
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=403&GameID=0022400952&Season=2024-25&flag=1&title=Edwards%20Out%20of%20Bounds%20-%20Bad%20Pass%20Turnover%20Turnover%20(P3.T9);[{'player': '5', 'action': 'Turnover', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=435&GameID=0022400371&Season=2024-25&flag=1&title=Avdija%20S.FOUL%20(P3.T3)%20(S.Mitchell);[{'player': '00', 'action': 'Turnover', 'result': None, 'assisted': None, 'other_player': None, 'color': 'black'}, {'player': '4', 'action': 'Steal', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}, {'player': '8', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'black'}];3
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=279&GameID=0022401226&Season=2024-25&flag=1&title=Kessler%20REBOUND%20(Off:2%20Def:1);[{'player': '24', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=48&GameID=0022401223&Season=2024-25&flag=1&title=Giddey%20STEAL%20(1%20STL);[{'player': '19', 'action': 'Turnover', 'result': None, 'assisted': None, 'other_player': None, 'color': 'red'}, {'player': '3', 'action': 'Steal', 'result': None, 'assisted': None, 'other_player': None, 'color': 'black'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=92&GameID=0022400879&Season=2024-25&flag=1&title=Holiday%20S.FOUL%20(P1.T3)%20(M.Myers);[{'player': '0', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'black'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=373&GameID=0022401223&Season=2024-25&flag=1&title=Mogbo%20Out%20of%20Bounds%20Lost%20Ball%20Turnover%20(P2.T12);[{'player': '2', 'action': 'Turnover', 'result': None, 'assisted': None, 'other_player': None, 'color': 'red'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=701&GameID=0022400894&Season=2024-25&flag=1&title=Williams%20P.FOUL%20(P4.PN)%20(T.Brothers);[{'player': '5', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=184&GameID=0022400368&Season=2024-25&flag=1&title=Powell%20S.FOUL%20(P2.T1)%20(C.Kirkland);[{'player': '24', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=547&GameID=0022400901&Season=2024-25&flag=1&title=Russell%20Out%20of%20Bounds%20Lost%20Ball%20Turnover%20(P3.T11);[{'player': '1', 'action': 'Turnover', 'result': None, 'assisted': None, 'other_player': None, 'color': 'black'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=396&GameID=0022400919&Season=2024-25&flag=1&title=Santos%20S.FOUL%20(P3.PN)%20(R.Mott);[{'player': '15', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=592&GameID=0022400868&Season=2024-25&flag=1&title=Buzelis%20REBOUND%20(Off:2%20Def:4);[{'player': '14', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'red'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=423&GameID=0022401224&Season=2024-25&flag=1&title=Allen%20STEAL%20(2%20STL);[{'player': '2', 'action': 'Turnover', 'result': None, 'assisted': None, 'other_player': None, 'color': 'gray'}, {'player': '31', 'action': 'Steal', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=99&GameID=0022400397&Season=2024-25&flag=1&title=Anunoby%20P.FOUL%20(P1.T2)%20(J.Ralls);[{'player': '8', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=146&GameID=0022400871&Season=2024-25&flag=1&title=Sochan%20REBOUND%20(Off:0%20Def:1);[{'player': '10', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'black'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=37&GameID=0022400375&Season=2024-25&flag=1&title=Wallace%20Out%20of%20Bounds%20-%20Bad%20Pass%20Turnover%20Turnover%20(P1.T2);[{'player': '22', 'action': 'Turnover', 'result': None, 'assisted': None, 'other_player': None, 'color': 'orange'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=83&GameID=0022400901&Season=2024-25&flag=1&title=Steve%20Kerr%20Foul:T.FOUL%20(D.Richardson);[{'player': '30', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}, {'player': '30', 'action': 'Turnover', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=251&GameID=0022400885&Season=2024-25&flag=1&title=Knox%20II%20S.FOUL%20(P1.T3)%20(N.Sago);[{'player': '31', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=97&GameID=0022400862&Season=2024-25&flag=1&title=Eason%20S.FOUL%20(P1.T2)%20(J.DeRosa);[{'player': '17', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'red'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=326&GameID=0022400898&Season=2024-25&flag=1&title=Zubac%20S.FOUL%20(P2.T2)%20(K.Lane);[{'player': '40', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=619&GameID=0022400366&Season=2024-25&flag=1&title=Konchar%20P.FOUL%20(P1.T2)%20(B.Forte);[{'player': '46', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=130&GameID=0022400871&Season=2024-25&flag=1&title=Wiggins%20Traveling%20Turnover%20(P1.T2);[{'player': '21', 'action': 'Turnover', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=521&GameID=0022401221&Season=2024-25&flag=1&title=Jaquez%20Jr.%20S.FOUL%20(P2.PN)%20(I.Hwang);[{'player': '11', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'red'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=274&GameID=0022401224&Season=2024-25&flag=1&title=Garland%20Palming%20Turnover%20(P4.T8);[{'player': '13', 'action': 'Turnover', 'result': None, 'assisted': None, 'other_player': None, 'color': 'gray'}, {'player': '32', 'action': 'Steal', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}, {'player': '10', 'action': 'Turnover', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}];3
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=389&GameID=0022401222&Season=2024-25&flag=1&title=Green%20P.FOUL%20(P1.T2)%20(S.Wright);[{'player': '10', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=486&GameID=0022400865&Season=2024-25&flag=1&title=Exum%20S.FOUL%20(P3.PN)%20(C.Kirkland);[{'player': '0', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=303&GameID=0022400952&Season=2024-25&flag=1&title=Edwards%20P.FOUL%20(P1.T2)%20(C.Blair);[{'player': '5', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=565&GameID=0062400001&Season=2024-25&flag=1&title=Lopez%20Offensive%20Foul%20Turnover%20(P1.T15);[{'player': '11', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'black'}, {'player': '11', 'action': 'Turnover', 'result': None, 'assisted': None, 'other_player': None, 'color': 'black'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=263&GameID=0022400879&Season=2024-25&flag=1&title=Jal.%20Williams%20S.FOUL%20(P1.T2)%20(E.Malloy);[{'player': '8', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=602&GameID=0022400402&Season=2024-25&flag=1&title=Tyson%20Personal%20Take%20Foul%20(P2.T1)%20(I.Hwang);[{'player': '5', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=168&GameID=0022400365&Season=2024-25&flag=1&title=McCollum%20P.FOUL%20(P1.T1)%20(S.Foster);[{'player': '3', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=513&GameID=0022401220&Season=2024-25&flag=1&title=Russell%20STEAL%20(1%20STL);[{'player': '12', 'action': 'Turnover', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}, {'player': '1', 'action': 'Steal', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=549&GameID=0022400865&Season=2024-25&flag=1&title=Thompson%20S.FOUL%20(P2.T1)%20(C.Kirkland);[{'player': '31', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=513&GameID=0022400872&Season=2024-25&flag=1&title=Tshiebwe%20S.FOUL%20(P1.T1)%20(M.Dagher);[{'player': '34', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'purple'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=597&GameID=0022400384&Season=2024-25&flag=1&title=Missi%20STEAL%20(1%20STL);[{'player': '3', 'action': 'Turnover', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}, {'player': '21', 'action': 'Steal', 'result': None, 'assisted': None, 'other_player': None, 'color': 'red'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=577&GameID=0022400867&Season=2024-25&flag=1&title=Jerome%20STEAL%20(6%20STL);[{'player': '8', 'action': 'Turnover', 'result': None, 'assisted': None, 'other_player': None, 'color': 'red'}, {'player': '2', 'action': 'Steal', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=283&GameID=0022400397&Season=2024-25&flag=1&title=Towns%20P.FOUL%20(P3.T4)%20(M.Lindsay);[{'player': '32', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=521&GameID=0022400901&Season=2024-25&flag=1&title=Santos%20P.FOUL%20(P3.T1)%20(B.Kennedy);[{'player': '15', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=112&GameID=0022400365&Season=2024-25&flag=1&title=Murphy%20III%20S.FOUL%20(P1.T3)%20(A.Smith);[{'player': '25', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=51&GameID=0022401217&Season=2024-25&flag=1&title=Sarr%20Offensive%20Foul%20Turnover%20(P1.T3);[{'player': '20', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'gray'}, {'player': '20', 'action': 'Turnover', 'result': None, 'assisted': None, 'other_player': None, 'color': 'gray'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=594&GameID=0022400887&Season=2024-25&flag=1&title=Clark%20P.FOUL%20(P2.T4)%20(M.Dagher);[{'player': '22', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=94&GameID=0022401220&Season=2024-25&flag=1&title=Reaves%20S.FOUL%20(P2.T3)%20(C.Kirkland);[{'player': '15', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=600&GameID=0022400869&Season=2024-25&flag=1&title=Anunoby%20STEAL%20(2%20STL);[{'player': '13', 'action': 'Turnover', 'result': None, 'assisted': None, 'other_player': None, 'color': 'black'}, {'player': '8', 'action': 'Steal', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=510&GameID=0022400398&Season=2024-25&flag=1&title=Trent%20Jr.%20S.FOUL%20(P2.T2)%20(N.Sago);[{'player': '5', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'green'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=113&GameID=0022400884&Season=2024-25&flag=1&title=Trent%20Jr.%20S.FOUL%20(P1.T3)%20(R.Mott);[{'player': '5', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=521&GameID=0022400867&Season=2024-25&flag=1&title=Jerome%20S.FOUL%20(P2.PN)%20(J.Schroeder);[{'player': '2', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=433&GameID=0022400365&Season=2024-25&flag=1&title=Adams%203%20Second%20Violation%20Turnover%20(P2.T8);[{'player': '12', 'action': 'Turnover', 'result': None, 'assisted': None, 'other_player': None, 'color': 'red'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=35&GameID=0022400873&Season=2024-25&flag=1&title=McDaniels%20S.FOUL%20(P1.T1)%20(Z.Zarba);[{'player': '3', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=534&GameID=0022400864&Season=2024-25&flag=1&title=Santos%20S.FOUL%20(P2.T4)%20(N.Buchert);[{'player': '15', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=394&GameID=0022400363&Season=2024-25&flag=1&title=Horford%20REBOUND%20(Off:1%20Def:1);[{'player': '42', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=514&GameID=0022400905&Season=2024-25&flag=1&title=Filipowski%20Offensive%20Foul%20Turnover%20(P1.T19);[{'player': '22', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}, {'player': '22', 'action': 'Turnover', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=426&GameID=0022401223&Season=2024-25&flag=1&title=Vucevic%20P.FOUL%20(P1.T1)%20(M.Lindsay);[{'player': '9', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'black'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=513&GameID=0022400371&Season=2024-25&flag=1&title=Jordan%20P.FOUL%20(P1.T1)%20(K.Scott);[{'player': '6', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=31&GameID=0062400001&Season=2024-25&flag=1&title=Dort%20S.FOUL%20(P1.T1)%20(J.Tiven);[{'player': '5', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'orange'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=421&GameID=0022400905&Season=2024-25&flag=1&title=Martin%20Step%20Out%20of%20Bounds%20Turnover%20(P1.T15);[{'player': '99', 'action': 'Turnover', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=566&GameID=0022400879&Season=2024-25&flag=1&title=Dort%20S.FOUL%20(P2.T4)%20(E.Malloy);[{'player': '5', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=438&GameID=0022401225&Season=2024-25&flag=1&title=DeRozan%20S.FOUL%20(P3.T1)%20(C.Flores);[{'player': '10', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'black'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=327&GameID=0022400860&Season=2024-25&flag=1&title=Carrington%20P.FOUL%20(P1.T3)%20(J.Sterling);[{'player': '8', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=327&GameID=0022401219&Season=2024-25&flag=1&title=Grant%20P.FOUL%20(P2.T1)%20(T.Ford);[{'player': '9', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=288&GameID=0022400382&Season=2024-25&flag=1&title=Sarr%20STEAL%20(2%20STL);[{'player': '11', 'action': 'Turnover', 'result': None, 'assisted': None, 'other_player': None, 'color': 'green'}, {'player': '20', 'action': 'Steal', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=322&GameID=0022400910&Season=2024-25&flag=1&title=Valan%C4%8Di%C5%ABnas%20S.FOUL%20(P2.T1)%20(B.Nansel);[{'player': '17', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'black'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=377&GameID=0022401228&Season=2024-25&flag=1&title=Washington%20Offensive%20Foul%20Turnover%20(P2.T8);[{'player': '25', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}, {'player': '25', 'action': 'Turnover', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=523&GameID=0022401218&Season=2024-25&flag=1&title=Wembanyama%20Out%20of%20Bounds%20-%20Bad%20Pass%20Turnover%20Turnover%20(P3.T15);[{'player': '1', 'action': 'Turnover', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=145&GameID=0022401225&Season=2024-25&flag=1&title=Tyson%20L.B.FOUL%20(P1.T2)%20(J.Orr);[{'player': '5', 'action': 'Turnover', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}, {'player': '5', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}];2
